customerid,first_name,last_name,date_of_birth,address,phone_number,email,ssn,registration_date,customer_status,gender,marital_status,occupation,income_level,education_level,nationality,preferred_language,accountid,account_type,balance,opening_date,account_status,interest_rate,credit_limit,available_credit,overdraft_limit,minimum_balance,transactionid,transaction_type,amount,transaction_date,description,transaction_method,currency,exchange_rate,cardid,card_number,expiration_date,cvv,card_type,card_status,loanid,loan_amount,loan_interest_rate,term,start_date,end_date,loan_status,monthly_payment,loan_purpose,repayment_schedule
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,447192,Payment,2295232.00,2025-06-30T11:16:17.663860,Giày áo đỏ thôi may nhà độc giày.,ATM,VND,1.0000,131,6759019483851008963,2028-07-13,735,Credit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,447192,Payment,2295232.00,2025-06-30T11:16:17.663860,Giày áo đỏ thôi may nhà độc giày.,ATM,VND,1.0000,354,3529216111568489,2029-07-13,703,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,447192,Payment,2295232.00,2025-06-30T11:16:17.663860,Giày áo đỏ thôi may nhà độc giày.,ATM,VND,1.0000,359,3529346288687299,2026-07-13,120,Credit,Expired,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,447192,Payment,2295232.00,2025-06-30T11:16:17.663860,Giày áo đỏ thôi may nhà độc giày.,ATM,VND,1.0000,34258,36821957434423,2029-07-13,145,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,2789,Payment,4068578.00,2025-06-29T10:58:37.061436,Nước tàu khâu.,Online,VND,1.0000,131,6759019483851008963,2028-07-13,735,Credit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,2789,Payment,4068578.00,2025-06-29T10:58:37.061436,Nước tàu khâu.,Online,VND,1.0000,354,3529216111568489,2029-07-13,703,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,2789,Payment,4068578.00,2025-06-29T10:58:37.061436,Nước tàu khâu.,Online,VND,1.0000,359,3529346288687299,2026-07-13,120,Credit,Expired,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,2789,Payment,4068578.00,2025-06-29T10:58:37.061436,Nước tàu khâu.,Online,VND,1.0000,34258,36821957434423,2029-07-13,145,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,6179,Withdrawal,562648.00,2025-06-27T11:01:12.015002,Thì tui nhà đang lầu độc thương.,Online,VND,1.0000,131,6759019483851008963,2028-07-13,735,Credit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,6179,Withdrawal,562648.00,2025-06-27T11:01:12.015002,Thì tui nhà đang lầu độc thương.,Online,VND,1.0000,354,3529216111568489,2029-07-13,703,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,6179,Withdrawal,562648.00,2025-06-27T11:01:12.015002,Thì tui nhà đang lầu độc thương.,Online,VND,1.0000,359,3529346288687299,2026-07-13,120,Credit,Expired,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,6179,Withdrawal,562648.00,2025-06-27T11:01:12.015002,Thì tui nhà đang lầu độc thương.,Online,VND,1.0000,34258,36821957434423,2029-07-13,145,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,4473,Payment,2123190.00,2025-06-24T10:58:37.081740,Dép đang tàu cửa.,ATM,VND,1.0000,131,6759019483851008963,2028-07-13,735,Credit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,4473,Payment,2123190.00,2025-06-24T10:58:37.081740,Dép đang tàu cửa.,ATM,VND,1.0000,354,3529216111568489,2029-07-13,703,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,4473,Payment,2123190.00,2025-06-24T10:58:37.081740,Dép đang tàu cửa.,ATM,VND,1.0000,359,3529346288687299,2026-07-13,120,Credit,Expired,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,4473,Payment,2123190.00,2025-06-24T10:58:37.081740,Dép đang tàu cửa.,ATM,VND,1.0000,34258,36821957434423,2029-07-13,145,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,110,Withdrawal,2674684.00,2025-06-19T10:58:37.031473,Biết xe quê ghế đang đỏ tàu.,Branch,VND,1.0000,131,6759019483851008963,2028-07-13,735,Credit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,110,Withdrawal,2674684.00,2025-06-19T10:58:37.031473,Biết xe quê ghế đang đỏ tàu.,Branch,VND,1.0000,354,3529216111568489,2029-07-13,703,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,110,Withdrawal,2674684.00,2025-06-19T10:58:37.031473,Biết xe quê ghế đang đỏ tàu.,Branch,VND,1.0000,359,3529346288687299,2026-07-13,120,Credit,Expired,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,110,Withdrawal,2674684.00,2025-06-19T10:58:37.031473,Biết xe quê ghế đang đỏ tàu.,Branch,VND,1.0000,34258,36821957434423,2029-07-13,145,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,17500,Deposit,537398.00,2025-06-16T11:01:12.103829,Ghế năm tám khoảng nước.,Mobile,VND,1.0000,131,6759019483851008963,2028-07-13,735,Credit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,17500,Deposit,537398.00,2025-06-16T11:01:12.103829,Ghế năm tám khoảng nước.,Mobile,VND,1.0000,354,3529216111568489,2029-07-13,703,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,17500,Deposit,537398.00,2025-06-16T11:01:12.103829,Ghế năm tám khoảng nước.,Mobile,VND,1.0000,359,3529346288687299,2026-07-13,120,Credit,Expired,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,688,Checking,8959204.00,2024-09-11,Closed,8.61,22356447.00,19336568.00,2564951.00,80736.00,17500,Deposit,537398.00,2025-06-16T11:01:12.103829,Ghế năm tám khoảng nước.,Mobile,VND,1.0000,34258,36821957434423,2029-07-13,145,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,1760,Withdrawal,1110996.00,2025-07-08T10:58:37.051677,Cái khoan quần sáu tàu ờ chìm.,Online,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,1606,Transfer,762536.00,2025-07-04T10:58:37.049024,Tủ hương ác ác đã.,Mobile,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,50363,Deposit,4583796.00,2025-07-02T11:01:12.317445,Thuyền bơi hương thôi cửa trời hai biết.,ATM,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,546387,Transfer,142078.00,2025-06-30T11:16:18.062087,Nha mười mượn việc ghét hết em đang.,Mobile,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,7739,Transfer,3186226.00,2025-06-29T11:01:12.032608,Được bạn biết một đá đập khoảng.,Online,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,51583,Transfer,495231.00,2025-06-26T11:01:12.324235,Máy thích ngọt hết cái hết khoảng.,Branch,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,3997,Withdrawal,3778287.00,2025-06-22T10:58:37.078423,Đỏ ngọt đâu á.,Branch,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,3484,Transfer,4856593.00,2025-06-21T10:58:37.067906,Tám cửa ba.,ATM,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,1240,Credit,8870352.00,2025-05-29,Inactive,8.25,5301443.00,1877503.00,4995997.00,350815.00,279701,Deposit,3679762.00,2025-06-17T11:16:16.929926,Máy đánh thôi tám hai chết bảy bơi.,Online,VND,1.0000,5789,6771894119720571,2029-07-13,104,Prepaid,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,3038,Credit,8097703.00,2024-10-07,Active,0.49,37008692.00,440521.00,3180595.00,254034.00,8663,Payment,625861.00,2025-07-10T11:01:12.041028,Anh biển xanh xuồng khoảng đỏ xanh đánh.,Online,VND,1.0000,,,,,,,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,3038,Credit,8097703.00,2024-10-07,Active,0.49,37008692.00,440521.00,3180595.00,254034.00,85924,Transfer,4885965.00,2025-07-05T11:16:16.003611,Đỏ thuê phá việc.,Branch,VND,1.0000,,,,,,,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,3038,Credit,8097703.00,2024-10-07,Active,0.49,37008692.00,440521.00,3180595.00,254034.00,28868,Deposit,4762135.00,2025-07-02T11:01:12.182657,Bốn leo anh khoan chết viết.,Branch,VND,1.0000,,,,,,,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,3038,Credit,8097703.00,2024-10-07,Active,0.49,37008692.00,440521.00,3180595.00,254034.00,37073,Payment,4795737.00,2025-06-28T11:01:12.244014,Chết gió núi được xe quần.,Branch,VND,1.0000,,,,,,,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,3038,Credit,8097703.00,2024-10-07,Active,0.49,37008692.00,440521.00,3180595.00,254034.00,113003,Withdrawal,1582794.00,2025-06-23T11:16:16.112452,Cửa chín khâu đang thuê thôi quần bạn.,ATM,VND,1.0000,,,,,,,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,3038,Credit,8097703.00,2024-10-07,Active,0.49,37008692.00,440521.00,3180595.00,254034.00,19314,Withdrawal,4356822.00,2025-06-17T11:01:12.114585,Phá nước nước thuyền con.,Online,VND,1.0000,,,,,,,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,8589,Checking,7076573.00,2024-09-08,Inactive,6.32,5850095.00,3516085.00,786157.00,316483.00,360970,Transfer,932007.00,2025-07-11T11:16:17.304392,Chín thuê đạp bơi.,Online,VND,1.0000,10953,6582760295301297,2028-07-13,709,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,8589,Checking,7076573.00,2024-09-08,Inactive,6.32,5850095.00,3516085.00,786157.00,316483.00,44811,Payment,3045901.00,2025-07-07T11:01:12.291577,Ừ đỏ áo khâu máy tàu.,ATM,VND,1.0000,10953,6582760295301297,2028-07-13,709,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,8589,Checking,7076573.00,2024-09-08,Inactive,6.32,5850095.00,3516085.00,786157.00,316483.00,49328,Payment,3175028.00,2025-07-05T11:01:12.312443,Yêu bè sáu thì đỏ xuồng.,ATM,VND,1.0000,10953,6582760295301297,2028-07-13,709,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,8589,Checking,7076573.00,2024-09-08,Inactive,6.32,5850095.00,3516085.00,786157.00,316483.00,30605,Transfer,4843997.00,2025-06-30T11:01:12.195414,Đang nón biển.,ATM,VND,1.0000,10953,6582760295301297,2028-07-13,709,Debit,Inactive,,,,,,,,,,
46,Trịnh,Văn,1963-01-17,"Suite 139 2023 Vân Junctions, Thanh Hóa, TN CXAM  5JR",028 7077 9693,ho.khang@yahoo.com,665-38-4289,2025-05-30,Inactive,Male,Divorced,Investor Manager,4524286.00,Bachelor,Vietnamese,Vietnamese,8589,Checking,7076573.00,2024-09-08,Inactive,6.32,5850095.00,3516085.00,786157.00,316483.00,7432,Transfer,957712.00,2025-06-22T11:01:12.029317,Sáu thôi bè bạn.,Mobile,VND,1.0000,10953,6582760295301297,2028-07-13,709,Debit,Inactive,,,,,,,,,,
47,Bùi,Hữu,2006-03-31,"Suite 016 1586 Phạm Drives, TP Hải Phòng, ID YO 6AD",0339 010 2957,to.phung@yahoo.com,612-47-0301,2025-07-10,Active,Female,Single,Administration Administrator,39382466.00,High School,Vietnamese,Vietnamese,395,Checking,3801845.00,2024-11-04,Closed,6.60,31586863.00,15109316.00,966359.00,424701.00,2660,Payment,2157491.00,2025-07-13T10:58:37.060433,Khoảng đâu mượn máy khâu đá.,Mobile,VND,1.0000,55464,6771892330665781,2028-07-13,216,Prepaid,Blocked,,,,,,,,,,
47,Bùi,Hữu,2006-03-31,"Suite 016 1586 Phạm Drives, TP Hải Phòng, ID YO 6AD",0339 010 2957,to.phung@yahoo.com,612-47-0301,2025-07-10,Active,Female,Single,Administration Administrator,39382466.00,High School,Vietnamese,Vietnamese,395,Checking,3801845.00,2024-11-04,Closed,6.60,31586863.00,15109316.00,966359.00,424701.00,141187,Payment,998466.00,2025-07-12T11:16:16.243105,Thôi đồng một bảy thích thôi.,ATM,VND,1.0000,55464,6771892330665781,2028-07-13,216,Prepaid,Blocked,,,,,,,,,,
47,Bùi,Hữu,2006-03-31,"Suite 016 1586 Phạm Drives, TP Hải Phòng, ID YO 6AD",0339 010 2957,to.phung@yahoo.com,612-47-0301,2025-07-10,Active,Female,Single,Administration Administrator,39382466.00,High School,Vietnamese,Vietnamese,395,Checking,3801845.00,2024-11-04,Closed,6.60,31586863.00,15109316.00,966359.00,424701.00,3933,Withdrawal,4397321.00,2025-07-12T10:58:37.078423,Ghét thuê ác hóa.,Branch,VND,1.0000,55464,6771892330665781,2028-07-13,216,Prepaid,Blocked,,,,,,,,,,
47,Bùi,Hữu,2006-03-31,"Suite 016 1586 Phạm Drives, TP Hải Phòng, ID YO 6AD",0339 010 2957,to.phung@yahoo.com,612-47-0301,2025-07-10,Active,Female,Single,Administration Administrator,39382466.00,High School,Vietnamese,Vietnamese,395,Checking,3801845.00,2024-11-04,Closed,6.60,31586863.00,15109316.00,966359.00,424701.00,1514,Deposit,1777456.00,2025-07-09T10:58:37.049024,Gió viết xuồng á áo nha bốn gì.,Online,VND,1.0000,55464,6771892330665781,2028-07-13,216,Prepaid,Blocked,,,,,,,,,,
